201703250000	05550348,8|05910323,1|05540359,15|05960372,23|05880322,33|05700369,6|05950356,9|05670368,6|05660358,17|05630356,97|05630362,54|05620346,91|05960330,31|05820380,59|05490330,55|05740366,30|05330381,40|05710364,5|05700360,52|05550369,116|05700354,56|05670353,4|05960366,25|05450374,133|05580383,34|05280334,319|05560337,138|05340364,3|05620367,39|05690346,10|05740351,157|05530382,63|06250387,1|05900355,42|05810385,111|05780384,468|05640345,244|05760338,129|05540365,2|05790352,44|06000379,13|05840346,16|05590372,70|05590366,51|05610363,2|05870375,74|05580362,40|05580356,6|05760350,67|05550360,26|05540350,471|06050386,60|05750349,3|06040376,18|05910359,6|05660364,20|05940367,29|06060360,24|05760323,41|05550354,1|05320324,27|05480329,103|05540344,35|05680357,32|05480341,1|05430328,29|05990374,7|06010374,35|05920354,19|05620352,54|05750355,290|05520331,9|05650375,20|05800378,264|05830351,9|05320368,68|05700357,73|05790340,286|05730371,60|05480391,73|05840334,2|06130361,14|05620361,11|05620355,264|06030381,24|05610351,1|06160384,77|05930372,75|05780372,294|05910332,32|05540368,35|05910326,20|05670362,5|05880331,93|06040358,181|05660352,33|05940355,44|05260338,177|05710346,1|05580350,20|05680339,35|05680345,54|05510330,172|05520381,2|05730350,180|05740369,16|05800384,24|05990362,64|05490389,23|06050380,3|05670356,9|05660367,51|05750337,3|05650357,27|05780366,5|05590360,31|05750364,9|05730365,51|05510386,131|05360392,30|05870378,67|05340325,33|05710325,7|05380364,36|05680324,121|05840328,124|05750358,67|05530379,38|05620349,47|05510339,1|05830330,94|05550342,9|05900370,7|05670335,321|05540332,289|05830345,28|05530343,25|05610366,88|05580365,39|05790355,1|05790349,41|05980373,53|05690328,41|05880352,11|05870336,138|05590369,7|05650363,40|05580359,17|05650372,33|05930360,53|06020389,26|05640362,19|05340328,6|05820350,1|05540356,43|05810340,154|05600350,119|05530346,17|05570370,39|05780333,201|05560360,74|05280366,70|05850373,28|05860329,186|06000376,7|05580353,30|05790322,82|06100329,54|05860356,1|05640377,5|05990359,30|05540341,3|05600371,49|05900325,3|05660361,13|05650351,51|05650345,65|05970387,12|05320362,31|05600359,13|05660328,59|05990371,3|05720358,25|05530352,3|05880334,65|05660355,25|05580332,9|05720370,82|05740336,7|05810376,325|05610360,23|05770359,5|05630326,42|05700339,26|05740363,11|05730353,236|05520384,41|05370336,105|05660349,108|06240389,50|05650339,93|05690357,26|05890370,42|05590336,250|05740357,82|05800351,2|05780354,20|05770350,13|05560381,46|05700345,35|05290361,15|05890364,7|05660334,4|05820344,6|05730374,52|05850352,78|05780348,100|05710328,63|05360368,67|05720331,66|05800354,7|05730356,9|06020377,19|05540385,47|05920368,5|05330327,63|06160360,18|05810358,5|05490344,5|05800348,52|05840372,17|05560378,56|05550368,18|05680362,1|05790325,7|05570352,64|05530340,15|05760379,57|05750328,1|05530355,2|05800333,202|05520339,34|05300366,109|05930363,253|05720373,145|05650369,33|05690372,80|05710363,3|05640359,39|05610357,169|05600353,24|06080373,7|05640371,77|05850340,347|05570346,222|05630361,65|05390391,15|05770380,18|05500388,18|05750381,91|05970369,16|05520351,1|05870333,86|05870327,97|05640344,64|05960371,16|05990347,26|05280354,54|05650348,238|05720346,37|05690351,170|05690345,18|05760391,147|06000358,74|05750375,52|05610342,128|05610336,2|05580341,1|05580335,193|05640350,10|05640365,22|05480340,1|05770368,103|05920353,57|05510383,76|05840351,31|05710357,5|05690366,8|05910391,80|05680356,9|05650360,61|05670326,23|05830359,1|05560339,287|05770362,9|05720349,5|05840333,90|05690348,52|05750363,20|05910367,2|05880366,99|05680350,51|05550356,197|05900384,4|05540367,63|05870383,37|05350361,25|06140370,214|05570349,148|05440346,2|05630364,55|05890376,1|05590374,22|05880387,45|06160363,6|05520348,4|05490347,21|05510338,70|05840381,75|05550362,31|05840375,77|05760331,61|05390367,16|05710372,15|05700362,2|05580385,12|05950379,45|05810325,59|05500376,112|05570355,2|05560345,18|05620360,1|05850358,2|05620369,35|05590368,55|05730323,98|06020365,32|05550383,10|05640353,4|05920356,30|05950370,143|05600341,12|05670376,4|05780330,111|05570340,74|05840354,41|05550341,20|06130381,47|05710351,26|05690360,35|05770329,14|05680344,12|05460371,58|05740374,6|05640374,3|05630358,40|05670361,1|05760367,16|05810331,178|05540388,13|05750357,10|05560351,64|06100388,342|05720361,13|05720355,29|05710366,85|05680365,2|05890328,26|05610374,69|05700344,3|05680353,79|05590383,52|05670343,27|05960377,2|06010370,121|05820358,2|05570337,3|05560327,161|05720337,98|05630367,2|05710348,61|05690336,104|05750351,70|05350322,103|05640341,155|05630331,31|05700365,5|05830353,5|05670358,48|05540355,47|05610389,29|05580388,113|05560348,73|06000360,7|05500379,181|05630373,57|05680326,4|05840336,55|05780380,77|05870350,11|05710360,119|05800330,1|06140352,21|05760340,155|05460380,1|05480346,3|05760349,44|05890343,2|05600385,17|06070360,12|06020326,285|05800324,12|06060359,9|05680347,17|05550344,45|05330365,44|05610368,64|06010358,48|05760355,2|05630352,111|05260388,9|05380372,2|06160324,10|05660369,1|05480325,4|05620363,23|05830332,20|05760328,89|05550359,5|05590362,14|05580373,150|05960362,70|05950346,131|05460389,68|05500343,1|05470342,7|06010379,3|05700371,87|06050382,1|05670370,19|05920359,1|05710327,44|05660360,157|05590356,1|05970339,1|05820370,632|05670379,19|05370377,4|05650330,349|05780374,579|05550350,199|05270356,78|05420341,11|05920332,43|05540343,4|06120383,11|05910322,23|05540358,8|05890325,2|05600373,28|05580382,56|05670352,1|05730376,33|06010373,9|05840330,146|05620366,49|05590350,55|05830329,50|05610356,34|05580340,1|05590365,9|05370386,6|05580349,81|05780377,379|05550353,120|05770373,289|05660363,18|05660357,26|05750327,4|05790351,25|05440378,31|05850375,58|05620351,48|06130387,58|05830335,10|05860358,9|05790372,514|05940366,30|05710342,282|05670346,71|05790330,6|05600367,150|05570366,1|05630349,29|05750333,4|05820373,943|05530354,1|05950376,3|05800327,121|05700347,87|05550347,23|05610362,13|05590371,22|05320364,1|05870374,42|05740371,373|05510341,4|05500352,80|05690324,1|05980378,41|05460335,190|05750354,8|06000378,11|05910364,104|05620345,87|05590344,132|05580355,113|05510335,1|05640367,74|05410358,6|05600361,21|05580370,1|05790354,46|05530357,115|05570354,64|05790369,39|05720369,94|05690368,54|05610359,6|05860352,43|05650362,21|05950322,8|05580358,14|05790327,1|05540352,11|05530342,30|05910325,2|05880345,27|05590332,17|05280362,73|05730370,19|05950358,144|05650356,46|05930359,42|05900363,5|05360370,4|05670349,25|05990376,37|06240379,50|05770376,9|06050373,72|05630337,13|05380363,2|05660351,14|05650341,1|05820361,2|05660366,75|05810351,56|05410322,283|05450355,35|05740368,162|05730364,17|05860388,78|05620348,94|05400369,54|05660372,12|05610338,1|05740332,484|05520353,71|05670328,45|05560386,21|05330362,66|06040342,3|05670355,17|05450376,86|05540346,6|06240385,175|05730379,9|05570369,2|06070386,7|05420326,160|05460350,9|06030380,154|05590353,6|05520374,36|05610344,249|05900357,2|05730346,136|05510373,110|05860355,10|05630366,41|05920379,137|05600370,8|05570363,31|05560353,180|05490349,1|05840377,24|05700323,71|05550379,136|05670322,11|05830326,36|05960376,11|05600337,1|05640361,22|05570357,9|05780326,75|05750330,1|05750324,82|05590329,50|05520341,5|05900324,25|05810354,2|05520335,2|05490340,73|05660354,160|05490334,212|05650344,6|05640355,34|05710368,11|05690377,4|05670337,24|05570342,73|05600358,1|06150382,33|05850345,5|05800386,49|05500322,2|05630372,8|05480372,76|05980375,1|06040372,2|06120332,33|05640340,18|05870344,100|05650365,2|05860328,25|05640349,68|05550370,62|05800359,4|05980360,5|05720357,24|05690356,41|05470383,121|05910375,30|05880380,27|05610347,98|05650350,1|05800365,8|05540340,1|05550385,40|05920358,5|05290360,112|05890357,7|05660348,18|05530345,2|05690341,367|05580331,174|05700338,14|05640364,4|05630354,207|05760357,135|05540384,37|05540378,30|05720372,7|05430374,165|05560362,69|05730328,109|05680361,13|05770325,53|05550352,6|05320358,23|05590385,20|05380327,11|05730355,27|05740385,154|05510382,92|05510376,104|05720345,84|05480375,82|05570345,31|05630360,26|05690338,9|05400330,183|05630369,149|05740323,31|05520350,53|05460329,65|05510340,21|05490343,15|05800353,14|05800347,6|05770352,59|05510349,23|05710377,1|05680376,45|05700367,39|05670366,6|05560341,17|05560356,2|05590370,34|05520344,9|06020361,167|05640358,34|05850327,51|05970374,6|06050384,33|05600352,17|05530348,16|05570351,1|05710356,20|05680355,17|05680349,3|05450325,9|06020376,4|05640343,147|05710383,12|05730349,297|05700373,20|05760363,90|05530333,188|05310360,36|05380389,59|05830376,68|05910357,8|05660336,31|06030359,40|05880356,1|05720351,60|05720366,2|05640337,1|05470371,30|05690359,80|05750380,78|05600331,16|05700355,15|05700349,61|05680358,35|05460379,43|05610370,55|05630363,67|06070365,74|05720333,711|05470353,121|05540387,23|05750356,44|05530377,90|05710350,15|05510337,50|05760330,53|05750383,199|06190379,296|05760324,29|05670369,223|05570333,252|05580384,35|05940327,22|05690353,95|05650329,40|05840347,27|05750377,6|05590367,69|05870355,59|06100324,12|05550361,56|06050372,4|06200331,66|05910339,40|05670375,13|05880338,77|05790368,21|05660365,1|05720348,48|06000386,43|05840332,186|05470368,243|05830343,488|05590352,88|05900377,85|05880365,3|05800356,3|05500333,276|06020379,35|05690326,6|05260363,33|05550382,37|05540366,34|05840326,4|05670360,26|05810330,20|05310357,1|05560344,6|05560359,39|05710344,99|05330361,14|05620374,11|05260357,55|06060376,14|05910387,3|05680343,528|05890327,2|05670354,68|05950357,12|06020370,4|05720327,3|05630357,51|05760351,73|05660371,170|05490331,46|05510322,58|05560365,52|05650335,19|05300368,2|06010336,47|05330364,62|05480339,1|05700358,39|05670357,55|05990384,26|05620341,66|05620362,6|05380371,36|05590334,33|05740355,67|05740349,1|05640334,16|05680352,38|05630339,29|05670342,259|06200369,140|05660368,274|05840335,97|05940356,47|05710353,2|05590355,111|05680325,26|05740340,96|06110322,74|05610367,63|05860369,166|05760333,200|05540360,89|05660353,153|05830373,92|05860381,11|05290380,2|05780367,4|05430338,30|05680346,4|05390327,1|05830331,29|05760327,52|05610352,52|05590361,6|05540348,45|05900365,121|05440327,66|05930388,38|05500342,26|05500336,244|06010357,32|05470341,2|06050381,24|06040371,5|05620335,23|05950372,17|05360325,1|06210358,23|06250382,53|05830352,8|05550358,2|05700343,65|05590382,51|05580366,55|05730366,25|05480345,17|05470356,43|05530350,22|05460346,41|05590340,11|05620356,135|05660374,59|05820384,51|05930376,90|05500339,2|05450372,18|05540342,4|05750326,3|05910336,47|05290362,33|05460328,17|05900326,23|05940350,48|05880329,25|05660356,21|05990372,36|05690370,41|05460340,19|05530380,93|05970373,3|05620344,140|05550346,3|05610334,105|05610340,146|05620359,35|05370370,4|06120376,44|05870346,19|05650373,36|05580369,56|05730354,355|05760336,101|05670351,18|05530347,20|06160367,59|05690364,2|05430388,9|05330352,25|05620365,88|05840385,30|05700325,80|05590364,44|05890324,21|05610355,23|05960322,19|05580354,2|05660335,2|05800373,105|05990351,6|06010351,21|05490384,69|05700352,82|05330325,17|05750332,69|05660362,17|05870325,45|05400359,122|05530353,8|05650352,32|05300323,42|05810356,3|05780355,53|05310389,29|06030379,5|05770366,13|05260348,42|05670330,68|05740370,69|05380326,73|06090375,55|06240360,43|05820330,62|05730360,92|05820324,84|05830349,51|06240369,51|05820339,34|05790359,8|05570359,49|05780349,63|06200390,31|05710329,134|05890386,1|05750353,115|05740337,4|05990330,47|05650367,142|05820351,10|05610361,4|05820345,17|05570371,19|05310368,2|05680328,377|06030385,22|05830328,51|05610349,10|05940365,216|05580348,64|05820327,52|05550381,18|05930370,8|05890374,13|05820354,60|05530341,1|05600375,40|05810344,294|06080380,23|05810338,191|05790347,9|05560358,56|05980371,20|05930358,64|06120364,135|05880391,33|05830322,91|05740352,13|05600333,86|05610358,18|05570332,23|05490387,105|05580357,112|05600348,214|05600369,22|05640366,32|05990354,140|06220338,30|05890368,31|05760365,18|05750335,133|05530356,13|05740325,48|05520346,39|05900329,28|05870328,19|05660359,131|05970382,35|05970376,1|05320330,178|05610343,36|05380329,3|05600354,9|05540339,17|05570353,34|05290359,1|06220323,77|05990369,4|05470326,41|05910324,6|05660350,52|05570380,51|05610337,107|05650361,19|05430361,8|06220391,27|05800355,5|05990327,227|05610364,188|05660338,9|05730378,5|05690352,1|05570368,4|05590331,2|05960325,34|05810350,9|05650355,53|05520352,238|06090357,12|05770375,1|05700340,48|05540345,14|05930379,9|06040356,54|05320366,4|05920369,132|05310356,34|05400326,2|05440350,31|05750329,224|05600360,69|05810323,51|05400374,35|05740331,8|05360363,33|05450327,43|05490351,8|05800361,1|05960369,9|05730339,56|05440326,2|05770378,113|05540380,8|05850359,2|05840349,48|05540389,82|05650343,16|05370355,10|05950386,19|05810353,9|05300361,1|05520349,31|05560367,420|05770336,217|05550363,67|05550357,2|05970370,10|05660326,17|05510351,2|05510387,1|05790329,32|05480386,80|05850344,30|05630365,2|05890377,25|05740334,78|05530344,19|05520355,108|05520334,35|05850371,63|05510345,45|05650358,19|05560388,5|05550378,12|05890341,245|05600342,148|05520328,524|05780325,61|05560352,172|05640375,34|05720356,15|05690355,44|05620376,86|05460331,452|05900323,34|05610346,46|05270360,45|05490348,9|05490369,193|05600336,1|05850323,106|05410339,107|05890356,3|06180383,56|05320360,27|05530323,4|05600363,11|05600357,16|05790335,173|05810326,56|05570362,4|05850350,2|05570356,25|05720377,65|05760380,5|05760374,7|05610331,29|05680366,3|05650364,1|05640360,46|05640354,68|05930367,3|05720362,187|05650337,1|05710352,90|05680351,9|05910380,37|05680369,283|06040326,60|05900388,2|05690337,7|05750352,2|05760377,95|05750367,27|05620358,26|06220382,29|05710355,325|05600345,133|05650325,3|05500350,31|05510375,52|05810329,77|06010386,20|06220355,28|05690358,18|05540383,29|05460369,8|05880376,17|05800331,43|05430373,29|05490342,13|05510333,425|05770330,45|05710376,27|05500344,27|05550351,21|05840370,2|05550366,75|05910341,157|05960363,18|05950374,32|05940323,10|05880349,22|06010371,4|05350371,17|06100377,63|05470370,23|05630374,103|06120340,7|05620364,243|05590384,22|05970367,88|05740378,174|05510348,1|05640342,53|05480347,4|05540362,6|05920345,194|05550387,54|05640357,15|05670365,15|06100362,14|05560361,13|05560355,156|05300358,83|05550345,14|05960342,55|05750373,26|05680348,44|05890338,2|05600330,58|05670359,34|05900373,21|06020375,17|05640363,37|05850332,51|05570338,1|05630353,1|05410389,51|05760356,30|05270363,31|06070376,119|05920324,49|05640336,65|05700351,98|05680360,120|05680354,80|05890323,4|05670350,24
